snapshot_key,fecha_lista,producto_objetivo,id_comercio,id_bandera,id_sucursal,proveedor_razon_social,proveedor_nombre,sucursal_nombre,sucursal_tipo,sucursal_localidad,sucursal_provincia,sucursal_direccion,producto_id,producto_ean,producto_descripcion,producto_marca,producto_presentacion,precio_unitario_con_iva,precio_unitario_sin_iva,unidad_venta,precio_bulto_con_iva,precio_bulto_sin_iva,promo1_precio_con_iva,promo1_leyenda,promo2_precio_con_iva,promo2_leyenda,comercio_ultima_actualizacion,archivo_origen
60|1|0013|7790742625304|Dce. leche LA SERENISIMA clasico x400gr|3195.01,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742625304,1,Dce. leche LA SERENISIMA clasico x400gr,LA SERENISIMA,x400gr,3195.01,2640.50,12.00,38340.12,31686.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742625205|Dce. leche LA SERENISIMA col.calcx400gr|3489.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742625205,1,Dce. leche LA SERENISIMA col.calcx400gr,LA SERENISIMA,,3489.00,2883.47,12.00,41868.00,34601.64,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742625403|Dce. leche LA SERENISIMA colo.calciox1kg|8319.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742625403,1,Dce. leche LA SERENISIMA colo.calciox1kg,LA SERENISIMA,,8319.00,6875.21,8.00,66552.00,55001.68,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742363008|Leche LS clasica 3% tb x1lt|2245.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742363008,1,Leche LS clasica 3% tb x1lt,LA SERENISIMA,x1lt,2245.00,1855.37,12.00,26940.00,22264.44,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742335609|Leche LS liviana 1% bot x1lt|2369.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742335609,1,Leche LS liviana 1% bot x1lt,LA SERENISIMA,x1lt,2369.00,1957.85,6.00,14214.00,11747.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742363107|Leche LS liviana 1% tb x1lt|2245.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742363107,1,Leche LS liviana 1% tb x1lt,LA SERENISIMA,x1lt,2245.00,1855.37,12.00,26940.00,22264.44,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742335401|Leche LS mas liviana 2% bot x1lt|2369.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742335401,1,Leche LS mas liviana 2% bot x1lt,LA SERENISIMA,x1lt,2369.00,1957.85,6.00,14214.00,11747.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790742335302|Leche LS menos calorias 0% bot x1lt|2369.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790742335302,1,Leche LS menos calorias 0% bot x1lt,LA SERENISIMA,x1lt,2369.00,1957.85,6.00,14214.00,11747.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790580130954|Chocolate MISKY leche x8g|305.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790580130954,1,Chocolate MISKY leche x8g,MISKY,x8g,305.00,252.07,20.00,6100.00,5041.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290883858|Leche condensada NESTLE light x395g|3799.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290883858,1,Leche condensada NESTLE light x395g,NESTLE,x395g,3799.00,3139.67,24.00,91176.00,75352.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290900654|Leche condensada NESTLE t/b x395g|3799.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290900654,1,Leche condensada NESTLE t/b x395g,NESTLE,x395g,3799.00,3139.67,24.00,91176.00,75352.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290648136|Leche inf NIDINA 2 lata x800g|22329.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290648136,1,Leche inf NIDINA 2 lata x800g,NIDINA,x800g,22329.00,18453.72,12.00,267948.00,221444.64,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290180209|Leche inf NIDINA 2 tb x200ml|1515.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290180209,1,Leche inf NIDINA 2 tb x200ml,NIDINA,x200ml,1515.00,1252.07,24.00,36360.00,30049.68,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290649744|Leche inf NIDINA 1 lata x800g|23755.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290649744,1,Leche inf NIDINA 1 lata x800g,NIDINA BEBE,x800g,23755.00,19632.23,12.00,285060.00,235586.76,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445291216587|Leche inf NIDO 0% cero lacto lata x750g|15699.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445291216587,1,Leche inf NIDO 0% cero lacto lata x750g,NIDO,x750g,15699.00,12974.38,6.00,94194.00,77846.28,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290533982|Leche inf NIDO 3 lata x800g|13789.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290533982,1,Leche inf NIDO 3 lata x800g,NIDO,x800g,13789.00,11395.87,12.00,165468.00,136750.44,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290848970|Leche inf NIDO 3 tb x200ml|1159.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290848970,1,Leche inf NIDO 3 tb x200ml,NIDO,x200ml,1159.00,957.85,24.00,27816.00,22988.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290999559|Leche inf NIDO fortigrow lata x750g|11115.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290999559,1,Leche inf NIDO fortigrow lata x750g,NIDO,x750g,11115.00,9185.95,12.00,133380.00,110231.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445290391872|Leche inf NIDO fortigrow pouch x370g|6959.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445290391872,1,Leche inf NIDO fortigrow pouch x370g,NIDO,x370g,6959.00,5751.24,12.00,83508.00,69014.88,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323002420|Leche inf NUTRILON 1 lata x800g|48859.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323002420,1,Leche inf NUTRILON 1 lata x800g,NUTRILON,x800g,48859.00,40379.34,12.00,586308.00,484552.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323775324|Leche inf NUTRILON 1 tb x200ml|2749.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323775324,1,Leche inf NUTRILON 1 tb x200ml,NUTRILON,x200ml,2749.00,2271.90,24.00,65976.00,54525.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323002437|Leche inf NUTRILON 2 lata x800g|45958.99,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323002437,1,Leche inf NUTRILON 2 lata x800g,NUTRILON,x800g,45958.99,37982.64,12.00,551507.88,455791.68,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323002444|Leche inf NUTRILON 3 lata x800g|39905.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323002444,1,Leche inf NUTRILON 3 lata x800g,NUTRILON,x800g,39905.00,32979.34,12.00,478860.00,395752.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323002451|Leche inf NUTRILON 4 lata x800g|37525.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323002451,1,Leche inf NUTRILON 4 lata x800g,NUTRILON,x800g,37525.00,31012.40,12.00,450300.00,372148.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798095172384|Leche polvo PURISIMA desc plus x800g|8289.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798095172384,1,Leche polvo PURISIMA desc plus x800g,PURISIMA,x800g,8289.00,6850.41,12.00,99468.00,82204.92,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798095171363|Leche polvo PURISIMA entera plus x800g|8235.01,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798095171363,1,Leche polvo PURISIMA entera plus x800g,PURISIMA,x800g,8235.01,6805.79,12.00,98820.12,81669.48,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798095170823|Leche polvo PURISIMA entera x400g|4809.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798095170823,1,Leche polvo PURISIMA entera x400g,PURISIMA,x400g,4809.00,3974.38,16.00,76944.00,63590.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342714008|Leche S&P descremada tb x1lt|1590.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342714008,1,Leche S&P descremada tb x1lt,S&P,x1lt,1590.00,1314.05,12.00,19080.00,15768.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342713995|Leche S&P entera tb x1lt|1590.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342713995,1,Leche S&P entera tb x1lt,S&P,x1lt,1590.00,1314.05,12.00,19080.00,15768.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342719362|Leche S&P s/lactosa tb x1lt|1899.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342719362,1,Leche S&P s/lactosa tb x1lt,S&P,x1lt,1899.00,1569.42,12.00,22788.00,18833.04,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445291020047|Leche polvo SVELTY extra calcio x370g|6609.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445291020047,1,Leche polvo SVELTY extra calcio x370g,SVELTY,x370g,6609.00,5461.98,12.00,79308.00,65543.76,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|8445291020061|Leche polvo SVELTY extra calcio x750g|11019.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,8445291020061,1,Leche polvo SVELTY extra calcio x750g,SVELTY,x750g,11019.00,9106.61,12.00,132228.00,109279.32,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323774853|Leche inf VITAL 3 lata x 800g|32549.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323774853,1,Leche inf VITAL 3 lata x 800g,VITAL INFANTIL,x 800g,32549.00,26900.00,12.00,390588.00,322800.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7795323774860|Leche inf VITAL 4 lata x 800g|27929.00,2026-05-08,leche,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7795323774860,1,Leche inf VITAL 4 lata x 800g,VITAL INFANTIL,x 800g,27929.00,23081.82,12.00,335148.00,276981.84,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342714602|Papel higienico BONUX blanco d/h 24ux30m|18145.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342714602,1,Papel higienico BONUX blanco d/h 24ux30m,BONUX,,18145.00,14995.87,1.00,18145.00,14995.87,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798023696746|Papel higienico BONUX blanco h/s 4ux30m|1389.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798023696746,1,Papel higienico BONUX blanco h/s 4ux30m,BONUX,,1389.00,1147.93,12.00,16668.00,13775.16,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342717450|Papel higienico BONUX blanco h/s 4ux50m|2169.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342717450,1,Papel higienico BONUX blanco h/s 4ux50m,BONUX,,2169.00,1792.56,12.00,26028.00,21510.72,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798023696753|Papel higienico BONUX blanco h/s 6ux30m|2059.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798023696753,1,Papel higienico BONUX blanco h/s 6ux30m,BONUX,,2059.00,1701.65,12.00,24708.00,20419.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798426251047|Papel higienico BONUX max h/s 4ux100m|4799.01,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798426251047,1,Papel higienico BONUX max h/s 4ux100m,BONUX,,4799.01,3966.12,10.00,47990.10,39661.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342714640|Papel higienico BONUX max h/s 6ux80m|5169.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342714640,1,Papel higienico BONUX max h/s 6ux80m,BONUX,,5169.00,4271.90,10.00,51690.00,42719.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342714619|Papel higienico BONUX text h/s 4ux30m|1349.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342714619,1,Papel higienico BONUX text h/s 4ux30m,BONUX,,1349.00,1114.88,12.00,16188.00,13378.56,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342714626|Papel higienico BONUX text h/s 6ux30m|1999.00,2026-05-08,papel-higienico,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342714626,1,Papel higienico BONUX text h/s 6ux30m,BONUX,,1999.00,1652.07,12.00,23988.00,19824.84,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
63|1|17|7792710000014|YERBA AMANDA 1 kg|3359.88,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792710000014,1,YERBA AMANDA 1 kg,AMANDA,1 kg,3359.88,2776.76,10,33598.80,27767.60,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792710000076|YERBA AMANDA 2 kg|7799.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792710000076,1,YERBA AMANDA 2 kg,AMANDA,2 kg,7799.87,6446.17,6,46799.22,38677.02,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792710000038|YERBA AMANDA 250 gr|1019.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792710000038,1,YERBA AMANDA 250 gr,AMANDA,250 gr,1019.87,842.87,20,20397.40,16857.40,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792710000380|YERBA AMANDA DESP.AZUL 500 gr|2279.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792710000380,1,YERBA AMANDA DESP.AZUL 500 gr,AMANDA,500 gr,2279.87,1884.19,10,22798.70,18841.90,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792710000052|YERBA AMANDA PREMIUM 500 gr|2879.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792710000052,1,YERBA AMANDA PREMIUM 500 gr,AMANDA,500 gr,2879.87,2380.06,10,28798.70,23800.60,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792710006450|YERBA AMANDA SERRANA 500 gr|1919.88,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792710006450,1,YERBA AMANDA SERRANA 500 gr,AMANDA,500 gr,1919.88,1586.68,10,19198.80,15866.80,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7798039850019|YERBA ANDRESITO 1 kg|3239.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7798039850019,1,YERBA ANDRESITO 1 kg,ANDRESITO,1 kg,3239.87,2677.58,5,16199.35,13387.90,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7798039850026|YERBA ANDRESITO 500 gr|1799.89,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7798039850026,1,YERBA ANDRESITO 500 gr,ANDRESITO,500 gr,1799.89,1487.51,10,17998.90,14875.10,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790387800197|YERBA B.Y SANTAS HIERBAS 500 gr|2399.88,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790387800197,1,YERBA B.Y SANTAS HIERBAS 500 gr,BUENAS Y SANTAS,500 gr,2399.88,1983.37,10,23998.80,19833.70,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792280000070|YERBA CACHAMAI SILUET PLUS 500 gr|1679.88,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792280000070,1,YERBA CACHAMAI SILUET PLUS 500 gr,CACHAMAI,500 gr,1679.88,1388.33,12,20158.56,16659.96,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792280005709|YERBA CACHAMATE 1 kg|3239.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792280005709,1,YERBA CACHAMATE 1 kg,CACHAMATE,1 kg,3239.87,2677.58,10,32398.70,26775.80,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792280005686|YERBA CACHAMATE 500 gr|1559.88,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792280005686,1,YERBA CACHAMATE 500 gr,CACHAMATE,500 gr,1559.88,1289.16,12,18718.56,15469.92,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792280005730|YERBA CACHAMATE HIER.SERRA 500 gr|1559.88,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792280005730,1,YERBA CACHAMATE HIER.SERRA 500 gr,CACHAMATE,500 gr,1559.88,1289.16,12,18718.56,15469.92,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792280005723|YERBA CACHAMATE HIERB.SERRA 1 kg|3239.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792280005723,1,YERBA CACHAMATE HIERB.SERRA 1 kg,CACHAMATE,1 kg,3239.87,2677.58,10,32398.70,26775.80,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792280000285|YERBA CACHAMATE NARANJA 500 gr|1859.87,2026-05-08,yerba-mate,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792280000285,1,YERBA CACHAMATE NARANJA 500 gr,CACHAMATE,500 gr,1859.87,1537.08,12,22318.44,18444.96,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
